age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
58,100.07066999867807,175.47793415079403,female,light,gain,2480.35829202408,0.31238354830137877,0.4860162202910754,0.2016002314075458,2.179985172146304
29,80.16727984092057,179.36761531387924,male,light,loss,2033.5595744990399,0.39330872456050914,0.41795139649090207,0.18873987894858885,1.636089609747367
56,125.06212738143874,171.4111086152528,female,moderate,loss,2514.310894509409,0.38697313676783573,0.42989568427181635,0.18313117896034792,2.579816662162236
19,152.54443863404458,181.32267267879593,male,moderate,gain,4009.125009013754,0.37937807624471104,0.41930849859082864,0.20131342516446038,2.4996656305306773
20,114.88968019526777,178.067886450685,female,extra,loss,3918.4255156569525,0.3421667150343763,0.5189801382600021,0.13885314670562166,3.2931376777174926
54,118.02898301598934,200.2554057734363,male,sedentary,loss,2220.7983513319036,0.36676178003674426,0.40413714022261304,0.22910107974064264,1.5693008424583785
34,110.56287350359014,181.58069756125346,male,extra,loss,3034.537749469517,0.37694580974373604,0.47534473433942304,0.14770945591684093,3.917528257237716
19,138.82091262265388,170.54174466153836,female,extra,loss,3350.9317421628466,0.43240716415805763,0.32147461107259767,0.24611822476934464,5.0
19,113.833646005827,189.971759969107,male,light,loss,2738.437721664863,0.3656605476275288,0.40035174157572007,0.23398771079675115,1.2134006080332274
45,112.20153759977597,188.23072125775337,female,light,loss,1749.9526963396436,0.3855719329907553,0.4434740272626243,0.17095403974662035,1.9997384263652311
40,128.66295721403804,187.36450795912228,female,sedentary,gain,2273.5949851401956,0.27406773060061557,0.4939999025359414,0.23193236686344298,2.4624327812164584
54,107.73590556704767,196.0999867003771,male,extra,loss,3417.032425124244,0.28099713329426373,0.5450349805713027,0.17396788613443356,4.554630125546105
49,95.72959448386219,202.31893840212243,female,extra,loss,2816.8266995829063,0.3950251940460908,0.43231862701307466,0.17265617894083454,4.167437821282549
50,128.2345056931854,187.21835920308374,male,moderate,loss,2938.7266392452857,0.3445869161350499,0.5210078647376964,0.13440521912725367,2.1932701804917607
18,106.12679188491782,192.65683347675295,female,moderate,gain,3403.116652437694,0.30185295419042024,0.47479244682574884,0.22335459898383095,2.562681417700932
36,100.3680995848598,187.47284055350238,female,sedentary,gain,2722.677748427069,0.34952222842374825,0.36317069914006184,0.2873070724361899,2.806106021355118
19,146.5007223785978,195.0649223380647,female,light,gain,3149.9365810978525,0.3137818103393208,0.5057010800915516,0.1805171095691277,1.7987647103462483
61,112.32104795165932,175.3030692399504,male,moderate,loss,2397.507420970214,0.3160181424274726,0.4859776889994254,0.19800416857310194,4.075453183862618
43,122.41339123446,196.17344420255125,male,sedentary,gain,2963.803819197799,0.34900185653298577,0.39583515347219245,0.25516298999482173,1.162623294576015
49,115.44292361511665,192.83021148103927,male,extra,gain,3960.658778278515,0.27324691100888465,0.47887650152912264,0.2478765874619927,4.302246448367392
23,101.70520764444507,180.404833489301,male,sedentary,gain,2869.059912486107,0.31744138344026096,0.3795342815014623,0.30302433505827675,1.6737685692934912
49,125.34150430032884,212.08347786479555,female,sedentary,loss,2225.8541651561554,0.37502471540784066,0.3799275193849668,0.2450477652071925,1.633487793086165
21,119.71868475680087,176.40567802649807,male,moderate,gain,4274.193626340484,0.2606123553985653,0.5125667252470598,0.22682091935437487,3.3730065031836167
28,105.109302525401,193.2977341770043,male,moderate,gain,2944.2425572354737,0.2533092741452311,0.49236547585584267,0.2543252499989262,2.0883425852719
34,121.49785506784508,180.42790385395807,female,extra,loss,3057.355246148407,0.3544020884109921,0.48672919511181234,0.15886871647719558,4.890984334153427
55,107.28534858804997,195.7800262547973,male,extra,loss,3593.260361047381,0.37255652812860435,0.4204266391717516,0.20701683269964408,4.383389883890354
41,98.43256959837205,209.9964047180825,male,extra,gain,4208.116025299758,0.25043926623734736,0.4824707777751259,0.2670899559875267,3.6421763697507994
22,96.91499118471815,197.75554217090067,female,sedentary,loss,1898.946387946129,0.36476955208572037,0.466796517375046,0.16843393053923358,3.029232162281189
51,119.05087931444469,188.8395395308534,male,sedentary,gain,3094.7691319508012,0.29725328515798705,0.4273753593224965,0.2753713555195165,2.1670442390342792
23,109.25903605107334,199.28605518065567,male,moderate,loss,2793.8228034635113,0.378558929794221,0.4312737541028502,0.19016731610292878,2.298202670304724
39,137.52556028565942,184.09551134224242,male,extra,gain,4400.922958224355,0.27473084120011576,0.5720062566878288,0.1532629021120554,4.667498519902462
28,114.35562829993064,194.8897774271334,male,moderate,loss,2796.083852264336,0.33112592173454536,0.35632984908978593,0.31254422917566876,2.5126641762581166
33,103.22195059819627,190.87750202882086,male,extra,loss,3391.5517944154526,0.2705313698883765,0.5614744010247585,0.16799422908686495,3.7393540187638905
50,117.36726457965868,177.8341753160512,female,extra,loss,3403.680971006302,0.30830173222146945,0.4491770614741445,0.24252120630438606,5.0
26,95.5859901763809,207.08609293416856,male,moderate,gain,4105.516678520452,0.15739030244346872,0.5679020219031483,0.27470767565338294,3.7856919014707935
23,113.73803139212946,202.43822216376756,male,moderate,gain,3442.713391462458,0.2957403177903748,0.46990849457340533,0.23435118763621984,3.4773403986769136
33,119.78750164717414,181.43856693926807,male,moderate,gain,3396.421786281343,0.39555450049794505,0.29298407778063995,0.311461421721415,2.215838272842335
46,117.93508461452959,200.25667881715952,male,extra,loss,3116.989470047427,0.3604977851052842,0.45022588006097775,0.18927633483373812,3.9622852110016527
20,134.54199895779638,178.22521417325527,male,sedentary,loss,2204.1023974271193,0.2968566122854691,0.501791114749152,0.20135227296537897,2.2356817973409235
37,153.96275688766676,194.6292425944877,male,moderate,gain,4629.326138264826,0.3601974749427408,0.38773535022739414,0.252067174829865,3.178581592423365
53,125.07096057011927,190.47517965094178,male,moderate,loss,2397.415571525882,0.38587821725622895,0.34718313108438936,0.2669386516593817,3.3275653050576155
36,132.68194491678278,206.78394814108935,male,sedentary,gain,3118.0255609837895,0.25209580952740573,0.5456899736951973,0.2022142167773969,1.9034184724413383
43,153.1519398948586,193.31900500061738,female,sedentary,gain,3175.8164820936586,0.19651463237565217,0.6196386632356806,0.18384670438866724,2.4696394821191667
20,99.90661228275286,174.54839804548357,male,light,gain,3451.5852423857173,0.29125379594069917,0.42597210352188986,0.282774100537411,1.94218658027831
36,116.95941113162513,200.19267478122526,male,moderate,loss,3017.7787867603893,0.2952093065909125,0.47696890070540654,0.22782179270368091,2.6288442128538603
37,107.83005201870012,185.59419161131018,male,light,gain,3103.9878900794024,0.33763396071650875,0.3809680167065368,0.2813980225769545,1.5967100723913235
49,127.63986565391608,185.1226675868359,female,light,gain,3068.3931070688272,0.27124507868842807,0.44177616093845107,0.28697876037312087,2.418019435634957
24,119.07428379214932,190.29198150199932,male,sedentary,gain,3145.7918641048414,0.37489288931090503,0.3482793713361172,0.2768277393529777,2.7774911616822853
58,102.72351520144099,184.25315192794372,female,extra,gain,3744.155116152786,0.2664776568214531,0.4698989955862466,0.26362334759230033,4.552752621642848
50,115.16421724520566,207.9481552669178,male,extra,gain,4910.441247051805,0.2808490149693279,0.48890441111839,0.23024657391228204,4.336534054546435
57,130.70384109483828,198.0518762888893,male,sedentary,loss,2059.3503618593027,0.34316182325647604,0.4480115352642775,0.20882664147924646,1.9595941263966417
56,95.44413053462401,178.56124784501378,male,light,loss,2143.994442031396,0.39087579604950423,0.3977781642785849,0.2113460396719109,1.4729510890235866
35,103.0398316654153,182.72448088847705,male,light,gain,3385.81799539447,0.26524308091568605,0.5091903104445358,0.2255666086397782,1.615801214828176
57,100.79087372437287,176.9038240814596,female,light,gain,2133.097198261712,0.35169321106974266,0.30559625904879006,0.3427105298814673,1.3852595108996297
18,119.89594833230365,199.6772668583482,female,light,gain,2640.5394052299416,0.30836506206582975,0.42333322994588496,0.26830170798828534,1.0
28,133.6077411942244,189.3310852194238,male,moderate,gain,3496.3983342880747,0.36670070917699876,0.35228616066713414,0.2810131301558671,3.6630138153323064
45,84.85398302040983,180.23362977204036,male,light,loss,1715.2466755859919,0.3502701853381828,0.45252576187272253,0.1972040527890946,2.541314213671839
42,116.41597845217875,205.71821305777254,male,sedentary,loss,2055.757619019025,0.32480568880988325,0.44951633486656406,0.22567797632355271,2.394167058505414
40,101.13668924087224,195.04878722267478,male,light,gain,2863.248971977097,0.31187107171923284,0.3908689030490651,0.29726002523170214,2.159269060256014
48,130.08104162244976,191.8552577363828,female,light,loss,2280.9766495662584,0.3653250392215579,0.4020172208238245,0.23265773995461758,2.041759883995382
47,111.4454758664312,191.38358682358074,male,sedentary,loss,2104.184958442037,0.39795595183113786,0.3809537674761033,0.22109028069275885,2.433710230171337
59,116.96010908616097,176.4201355008239,female,light,gain,2654.2189411353806,0.27616049999095044,0.4026987890012853,0.32114071100776426,1.0
52,114.9799450719691,195.5935455506836,female,extra,gain,4073.11743881731,0.28495848378856814,0.430752640528694,0.28428887568273786,3.409712992855561
24,131.8632820478477,185.81125292175392,female,sedentary,gain,2942.8398234210786,0.32965920994354286,0.40022810130449593,0.27011268875196126,1.565305571649729
33,145.72947296196674,198.70650458411927,male,moderate,gain,3887.908084128808,0.33516224254402244,0.4200870674019904,0.24475069005398714,2.002593636733729
43,97.98002005177838,196.3923246578301,male,moderate,gain,3139.5320415706706,0.3592856514437009,0.397937118686542,0.2427772298697571,2.3406194208548166
19,100.71165823008022,189.38924185478368,female,sedentary,loss,1756.894732945322,0.349135072541873,0.4883064221500437,0.16255850530808325,2.6739562869524627
18,119.8224685383206,188.68183478922052,female,moderate,loss,2712.4450298102383,0.33884354657980237,0.4687862082545353,0.19237024516566226,2.0977956545788063
29,102.75396477547122,206.58930671996035,female,moderate,loss,2718.5581108132737,0.32045734666782594,0.6015395412228699,0.07800311210930413,2.2504284716801592
22,129.0037565560041,176.63141954568374,male,moderate,loss,3032.1519223840664,0.41149366877453175,0.3526021840882607,0.23590414713720756,3.277668510923794
54,131.41176188626505,184.26600913541594,male,sedentary,gain,2869.8612556035623,0.3191209599742762,0.4259592796762022,0.25491976034952163,1.6318192613892641
49,106.80135531630313,201.36533030172828,female,light,loss,1991.190901920736,0.35075184577951624,0.48742700829821917,0.1618211459222646,1.1579370330482641
26,103.54694100037787,204.8517531593937,male,moderate,gain,3811.458287804877,0.321922862360106,0.5133717197503767,0.1647054178895173,2.3841844336987092
58,110.87831467520921,188.6211511515919,male,extra,loss,3416.532073499577,0.29270220191458385,0.5059179431493602,0.20137985493605592,4.4208360587692415
52,116.56027320944527,183.00680955267956,male,light,gain,2885.176413053278,0.33308629314988936,0.4421810594249327,0.224732647425178,1.8351290919146386
36,119.72255784842787,183.20945445277093,female,light,loss,2345.4718900183766,0.38361855494546876,0.47907929720660225,0.13730214784792893,1.340711509192473
33,81.20774411426245,175.65572747518974,male,moderate,loss,1875.0162478167445,0.4338284399468594,0.38794149758475804,0.17823006246838258,2.650610502703724
20,100.48816721724822,210.01749889303312,male,moderate,loss,3030.8937634345907,0.2672350566146131,0.5514776109648125,0.18128733242057435,3.003552177850673
37,108.93850976694124,188.51941606289108,female,light,gain,2565.9913306824023,0.2421963228036838,0.5266621943518959,0.23114148284442032,1.7546553932227464
41,103.0451600237967,194.6487509281239,female,moderate,gain,2953.7858549781236,0.22533473532133277,0.5996992753795406,0.1749659892991266,3.6292464719832784
50,72.0293516147057,194.75026614554963,male,sedentary,loss,1330.3546669448285,0.33967292629088885,0.4685363789410586,0.19179069476805255,1.7600328584947806
41,86.67441301967959,204.8383377997365,female,sedentary,gain,2299.061600007371,0.2821857623465454,0.4885757631184824,0.22923847453497215,2.5267235482231927
28,95.41962211623449,185.80744379667084,female,moderate,loss,2092.0041371040447,0.3182223933814555,0.4361393648513854,0.24563824176715915,2.704899977947344
25,113.27073698720172,186.51242187404242,male,light,loss,2383.4475345502087,0.3198322714110354,0.42775771306941235,0.25241001551955233,2.4440154350706087
53,108.45696709778035,198.3091754670001,female,moderate,gain,2769.2856491822663,0.37067563295061395,0.48758607547395993,0.14173829157542614,2.1624279801850514
55,105.52646376207139,172.05087113436673,female,extra,gain,2878.1540316864084,0.24486997354917867,0.5267303668356773,0.22839965961514402,3.4640306051289436
57,126.94772441189261,204.9031194435535,male,sedentary,loss,1955.1434844725868,0.37309654634840783,0.4451216789233473,0.1817817747282449,2.3666854245521063
37,126.94200497385643,207.38133418949016,male,light,loss,3019.7251695312298,0.3547835241660473,0.41357340405902976,0.23164307177492297,1.8734485349026162
52,117.24877980222811,192.45784186375573,male,extra,loss,3066.615015491095,0.27620917171179243,0.6241282649834947,0.09966256330471279,4.347686236080426
42,116.80180424077987,180.6225627007353,female,moderate,loss,2505.113080746296,0.1983335420458937,0.5732494899556688,0.22841696799843753,2.994465583005966
52,102.15009173599883,198.5312287642531,male,sedentary,loss,1721.243784761843,0.30023760917900116,0.5175948980466156,0.18216749277438324,2.558007811054601
42,103.94511504015207,188.08965422813202,female,extra,loss,2993.1665996520464,0.3103743347548626,0.3822534105650136,0.3073722546801238,4.458243392013814
46,89.38525925312173,191.4221286265807,male,light,loss,2250.1530806403625,0.39835180342931337,0.3425576992827817,0.259090497287905,2.2103478348546375
35,111.23872852332504,192.1847565298545,male,sedentary,gain,2777.893896606783,0.30533601733780713,0.5136937736907339,0.18097020897145902,1.0
